RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021
397127,8669,Lenox,City,MA,MA,Pittsfield,Berkshire County,198896,198163,197063,195654,193824,192753,191997,192253,193080,193287,193193,192571,192481,193151,194342,195610,197459,198187,198693,197638,197007,197460,198806,200916,202042,202063,202125,201898,202022,202555,202814,204458,205316,206966,208002,209645,211479,213604,215680,216716,218542,221219,225453,228574,229970,229509,229891,229793,231812,233674,236627,240313,243006,246660,249503,251486,254272,257018,261028,265191,268266,270535,270157,270601,271476,269071,265849,264023,265884,268341,269511,268913,268103,268130,271477,274793,278174,283168,289296,295709,298044,301089,302392,307933,312497,318874,322873,326431,329526,332644,336652,339999,345406,348510,355194,359086,364042,365106,366091,367095,370242,372996,374017,372545,372269,374259,376302,376314,377108,379498,383819,387818,390367,393288,396596,403339,409943,415555,417610,420362,422122,424998,428870,430508,431423,432047,434546,435200,431395,429912,431515,436787,440399,442303,438762,439805,441295,441035,436393,431826,430489,426392,422943,419258,417467,414112,413548,408790,403479,400753,402448,404744,405597,405309,399538,391682,384725,382014,378009,373350,368914,364493,359028,355506,353434,352928,354015,354411,353484,351606,351012,354856,358860,360629,359745,354756,351844,350459,352059,352629,351663,348993,347028,344751,342696,339593,340549,340565,340316,335005,331510,330888,332055,333765,334027,329862,325716,325305,322456,325058,323834,329405,329174,328978,328349,328318,329098,331593,332894,333538,333674,333497,333541,331291,331219,329754,329531,329100,329832,331575,334472,335394,337105,335669,335920,335049,335209,335664,335425,335488,334292,333630,332599,333837,336275,339044,340342,340402,340303,341774,343936,344961,345560,344448,344703,343276,339686,335044,332120,332233,333807,334056,333001,332678,332927,333921,334552,335686,338037,342697,347992,352224,352517,351817,350375,349851,349718,351114,350894,351155,351380,351136,349870,346933,346881,348179,352043,355405,358730,360756,363974,367143,368229,367091,363469,362783,362816,364544,364959,366199,366064,366974,367726,369462,372804,378011,385967,393207,399803,405238,411349,417685,426093,434991,444802
39847,21787,Monterey,City,MA,MA,Pittsfield,Berkshire County,181519,180460,179903,178457,177104,175167,174279,174523,175647,175734,175339,175357,177328,179767,181978,181651,181022,181259,181094,179510,177116,177818,179767,181045,179073,177231,175071,178075,182551,187636,190365,191769,193118,192182,191531,191365,193283,194841,197452,197294,196274,194776,197168,203904,210019,215784,219617,224356,227719,230778,232038,233986,233445,233855,232575,230044,228803,229345,231604,232916,234515,237387,241446,245066,252501,257961,262464,264152,268042,271478,275870,278555,283064,284428,287153,289391,292152,294915,298172,299131,294768,291916,289843,292685,292361,295191,295093,295641,291902,290994,290902,300132,311102,320092,327274,332729,342305,348995,356452,363868,375201,384786,392090,394891,401405,410601,418980,423179,424764,423940,425979,427226,430227,431751,437935,438735,439155,431294,426526,422232,420931,425073,428960,433508,435089,436108,434225,434341,431874,436675,441256,449403,453011,453923,452749,450918,449098,445452,442331,438481,438723,436939,437501,437357,438614,440098,440028,441703,445940,458708,469671,481032,483952,487784,484319,479970,477484,478818,480241,477745,471765,462989,456685,453691,456762,458720,462469,463041,462190,459773,458257,458943,458539,454775,450804,445042,438450,433067,429925,430928,430671,427898,423005,415998,410235,405697,407300,411507,418008,417619,415912,414165,415400,415399,420802,429880,439255,447562,441987,432709,417993,416683,417767,419550,418570,422649,427138,426034,424190,421267,427507,432932,438399,437105,436262,434460,434762,434352,428752,431508,435901,447060,450631,455802,461304,468769,473853,476964,478048,476227,478598,475415,469699,460064,456415,455763,456786,456095,453979,453762,456777,462219,466441,468756,471795,470803,470892,465665,461474,457682,459744,462396,462700,460485,457210,456239,458917,467626,472833,481418,489178,497838,499825,499189,496130,492742,489870,490805,489554,484459,480141,477476,477791,477334,479028,479216,483023,490303,497699,500197,502220,506004,510698,509086,505138,500870,497703,497834,495813,494208,493139,496064,499355,502051,504627,511326,519098,527834,536533,544617,553967,562304,570980,579170,588793
42617,22564,Mount Washington,City,MA,MA,Pittsfield,Berkshire County,203597,207472,210469,216154,220277,221629,221142,218925,217440,218330,220342,224315,231346,234288,237716,235199,237446,238943,243565,250781,259521,266561,273993,276646,270941,265818,259658,266376,267661,276664,280828,283486,281870,275804,268030,262359,264357,270737,274674,271213,271397,272813,284521,298064,309344,320479,324920,328246,326358,323998,324499,326539,327823,331171,322317,314444,301783,293222,287138,285679,285622,286184,287092,294502,300942,300702,307769,318712,339083,356192,366930,374417,382894,391647,399948,399902,399006,394207,384788,371298,361200,354677,360404,359565,362678,358658,358935,356500,354970,357701,361798,369010,365038,359705,352069,352074,349847,351656,352357,359507,363064,366504,366475,363120,369424,382934,392439,397955,399966,401973,396846,386328,383052,384635,387826,388328,387103,380607,374008,368292,365248,365934,369346,375548,383676,388247,396869,408577,415896,424285,435025,443816,446556,441372,437477,432908,422095,408527,394358,382013,376502,370025,362895,354227,349234,348877,350388,353437,354047,358075,356782,355672,349685,344675,339073,340660,347885,355300,361148,361129,364529,366107,374318,383227,393206,399211,405460,405706,403248,399736,396521,396279,394118,391784,387944,382819,377113,375699,374978,377433,376562,374795,369064,363246,359191,358214,360164,363021,367068,365922,362981,361835,363730,367397,376476,389014,400203,406690,405641,405511,406459,413625,422920,426708,426049,423871,421684,420549,417474,420134,424677,430338,430474,432595,435369,436654,439187,441411,443841,442140,447256,450120,454093,449632,446780,438061,429264,427271,428939,428667,424380,420679,412519,403559,391449,386880,385734,391558,395595,397364,396185,399340,405912,408490,411291,413536,422778,423250,421571,415513,418382,420384,425847,429896,431313,433880,438038,443293,443172,453088,465335,479404,480506,479915,469351,456186,450095,457608,466304,474365,485095,493928,501205,498821,498684,496231,505192,517051,525482,520912,517709,518141,517586,506539,493282,486559,487603,489383,490263,491707,493560,501654,505078,507013,506494,516371,528943,541941,551358,562533,571632,580572,590657,600286,614377
56340,4224,North Adams,City,MA,MA,Pittsfield,Berkshire County,88358,88125,88080,88029,88219,88300,88405,88781,88941,89094,88741,88433,87949,87804,87923,87932,87565,87173,87180,87102,87214,87033,87425,87944,88749,89426,89813,90235,90961,91903,92002,91662,91697,92407,93113,93457,93922,94384,94728,95125,95037,95142,95733,96484,96926,97284,98292,99690,100565,101391,101886,102627,103470,104811,105998,107098,107662,107396,106818,105900,105784,105518,106190,106482,107543,106794,106059,105277,105526,106261,106891,107726,108359,108698,108507,108335,107679,107927,108270,108674,108882,108825,108772,108856,108901,109588,110308,111342,112376,113843,115486,117051,118242,119930,121794,124037,126136,128066,129900,131576,133578,135243,136830,138427,139614,141117,142257,143288,143777,144082,144441,145411,146250,146769,147230,148223,150702,152212,154225,155273,156777,158094,159967,160895,161163,162381,163613,164540,164137,164580,165070,166090,167600,169028,169034,168287,167923,167538,166928,166247,165847,165439,163734,161748,159059,157096,155646,155216,155535,155169,154286,152275,150297,148239,147072,146520,146451,146342,146014,145206,143022,140746,139710,140183,141466,141844,142223,141723,140874,140018,139882,140614,141988,143068,143034,142041,140576,140346,140051,139971,139526,138473,138108,137290,136407,135521,135861,136133,135644,133149,131203,130377,130713,131448,130008,128422,126196,125401,123537,123399,123270,125377,126706,127926,127911,127466,127795,128168,129650,130138,131091,130862,131391,131206,131006,128998,127445,126302,126542,126809,127476,128117,128659,127956,127101,125823,125194,125944,127721,129542,130072,130063,128801,127711,127025,127942,128681,129421,129542,129536,128646,127431,126674,126678,127738,128568,128513,127115,125851,125293,126126,126616,126944,127517,128479,129432,129853,130530,131576,133912,136222,138220,138358,138788,138946,139312,139199,139193,138641,137664,137478,137575,138121,138367,138960,139058,139865,140622,141548,141992,143272,145383,146337,146024,145073,144812,145097,145624,146126,147508,148493,149769,150147,150728,151724,153697,156103,158370,160601,163068,165469,167376,169927,172799,176464
47072,21796,Peru,City,MA,MA,Pittsfield,Berkshire County,132116,131376,129421,126357,124237,123027,124279,125902,126810,125053,122675,121116,120439,118925,119104,120305,121007,120693,116479,111850,108196,109064,111166,112905,112891,113418,113454,112561,111148,109638,109909,110928,112696,113133,112981,112566,113119,114248,115019,116244,116195,116965,116566,115984,113616,110850,108518,105556,103827,101791,101101,99515,101101,103236,107253,109546,111262,113685,115290,118226,118555,120172,121053,123187,123997,122466,120832,121136,124133,125294,126747,127920,130383,130922,131279,132067,131214,131175,129434,127798,124776,122478,121848,120985,121935,122904,123589,122800,122970,125487,128437,130178,131525,134821,138168,141507,143420,146062,148864,152282,155819,155941,156958,158645,163675,167797,171156,173098,174508,174633,175612,176233,177411,180570,182018,185635,184791,183097,179976,179565,178669,178769,177620,179884,181928,183557,188325,188450,188838,186408,186242,187678,189335,191877,193798,192873,190129,186762,181055,179819,182554,189195,194600,194555,195786,195242,196280,195696,196831,199410,202690,203912,202112,200833,198456,198629,198238,200077,200458,198875,196317,193532,193419,194231,195794,195477,195811,195659,195199,194348,193926,199613,205729,210783,209084,204777,199617,197115,196401,197317,197565,196397,195198,193841,192593,192250,192103,191149,191573,191283,192551,192704,193558,195017,198524,197294,195280,191488,195222,204269,211704,215629,214488,214891,216267,219573,220037,221688,222554,224874,223776,221716,219820,219721,221177,220741,219772,215787,214519,214861,218774,222183,224016,221853,220076,219841,221101,223025,223629,225327,225474,225235,223749,223020,223073,225339,227495,228157,228388,228212,230038,230444,231160,230979,230067,228744,229030,229847,230447,230485,231732,234124,235479,236412,236437,237767,239103,240232,238171,234661,232113,230605,226113,221044,216904,217728,219642,220710,220686,220857,222564,224406,224382,223980,224602,225116,224880,221568,216964,213300,211285,210985,209893,209000,207995,208047,208326,208727,209015,210344,211883,212675,213281,213731,214778,215662,217598,218997,220549,222398,224815,227223,230274,233989,237707
19967,1283,Pittsfield,City,MA,MA,Pittsfield,Berkshire County,99075,98885,98734,98469,98261,98182,98218,98606,99139,99771,100178,100556,100856,101246,101740,102220,102790,103190,103371,103060,102618,102327,102342,102353,102485,102735,102939,103223,103317,103365,103545,103970,104546,104859,105164,105655,106172,106605,107041,107557,108195,109213,110503,111518,112229,112753,113719,114797,115980,116891,117615,118017,118345,118746,118856,118851,118712,118875,119094,118947,118907,119040,119615,120147,120669,120452,120049,120014,120712,121758,122385,123142,123713,124399,124792,125411,126074,126897,127906,128582,129320,129614,130127,130699,131688,132768,133965,134967,135994,137268,138597,140177,141286,142479,144165,145607,146784,147209,147951,149039,150295,151655,153224,154990,156695,158415,159203,160567,161779,163524,165091,166952,168880,170435,171526,172482,173876,175506,177958,180118,181836,183515,184833,185740,186310,187366,188900,190285,190999,191418,191210,191018,191724,192515,193560,193734,193695,193413,192727,192091,191602,191251,190623,190072,188907,188069,186264,184993,184185,183872,183664,182681,181601,180419,179756,179050,178820,178207,177818,176553,174689,172291,170931,170614,171253,171367,171602,171113,170119,169352,169381,171346,173734,175733,175731,174880,173607,173860,173866,173979,173530,172381,172153,171166,170206,168805,169386,169752,169570,166922,165048,164230,164316,164697,162992,160989,158785,158556,156657,156275,155434,157237,157664,158059,158194,158666,159296,159645,160148,160047,160969,161308,162533,162246,162509,161452,160848,160016,160516,161589,162802,163174,163071,162188,161298,160874,160758,161605,162136,162922,163224,163088,162599,162466,162549,163301,163499,163606,163447,163602,163734,163658,163420,163478,163635,163935,164100,163975,163925,164093,164792,164947,165168,165334,165862,166281,167130,167559,168165,168810,170524,171669,172183,172518,172723,173040,173052,173388,172946,172936,173570,175157,175808,176166,176499,176885,177583,178640,180057,181316,183290,185347,186287,185347,184131,183658,183925,184740,185814,186838,187296,187904,188054,188553,189387,191519,194272,196906,199293,201492,203595,205818,208703,211830,215480
47657,11391,Sheffield,City,MA,MA,Pittsfield,Berkshire County,154419,154265,154046,153360,152815,151775,150167,149825,149722,151357,152248,154828,157219,159412,160230,161219,162441,164169,166841,167432,169026,167665,167092,163687,161126,158628,158255,158367,157558,157406,157830,159984,160363,161913,163778,166238,167727,169644,171767,173677,178124,182531,185771,185380,185320,184338,185475,188116,192900,196783,199771,201464,200067,199658,200814,205206,208697,213377,216536,218486,219502,220530,221789,223567,227671,227049,224864,221687,222439,222887,221584,219777,217741,215813,213486,213459,213819,219400,224501,229635,231589,233191,236377,239137,242289,247556,255507,258406,257054,252202,250709,250974,252276,253146,255696,261367,267468,270055,268775,270786,277221,284432,289242,290963,292876,296807,299691,301572,301794,301927,303010,305385,307099,309112,309185,310406,311896,312704,313727,312999,313844,319881,327217,333060,336636,339388,344542,348730,354772,360346,364956,368906,372382,369006,365029,358006,353215,349094,347043,348153,345518,341589,338521,337848,336978,337771,338241,340827,344584,349809,353170,352200,351111,349858,346073,340543,335679,334305,332559,328011,321156,311600,303782,297723,296238,296262,298271,298864,298009,295842,294565,298048,302011,306800,308196,310602,310116,310437,308924,308746,308318,306742,305435,303518,301546,300305,302057,301987,300501,293823,290117,288461,289050,290270,290512,286541,281526,276559,272276,272110,273113,279705,282814,284454,284283,283835,283795,285656,290489,295650,300019,300264,299451,296438,295805,295829,295787,295603,295035,297351,298488,298472,295925,293605,291890,291257,289981,287982,286970,286312,287883,287892,286568,284829,284270,286016,288313,288948,290886,293327,297985,300911,301713,299583,299002,299867,302060,300874,298298,297082,296494,296683,293978,292826,291289,291342,290992,290481,289665,292018,296311,300725,301843,301472,300528,300947,302551,305069,304118,302371,301794,304169,307006,308629,310361,311086,312926,313329,313644,313963,321899,332346,337606,332195,324393,321111,321077,322526,322942,326045,329156,335158,336905,337859,341111,351092,362705,371879,379464,386910,395310,402315,409777,414973,420944
41076,14328,Stockbridge,City,MA,MA,Pittsfield,Berkshire County,204589,203827,203099,200799,198654,196929,196861,197841,198870,199375,199263,199132,200200,202020,204088,206537,208326,209368,208894,207657,207642,208878,211040,213188,213872,213137,212332,213100,215384,218316,219713,220919,219906,219309,219075,220331,220141,220959,221350,222237,223172,225263,230237,234317,240384,243917,248391,250701,258702,264269,269740,271209,274152,277247,278722,281212,282724,289758,294490,300862,299045,302891,304670,311770,313776,312325,310646,308126,310258,305410,303130,297229,299767,297789,300662,300910,303877,310364,316347,325335,328748,335332,341420,353176,362157,372235,380084,385921,393928,399799,410953,418904,426894,436319,443071,448952,450443,451592,452060,455643,459600,462353,461077,458790,460864,461147,463542,463885,468165,472727,476724,481281,483713,487986,488881,493531,499431,507423,515992,521734,523981,524531,525507,526417,527027,527048,529732,530527,524275,519050,514210,515648,519123,521726,525188,523761,521371,516140,513508,511845,514278,513173,511608,507834,502650,499154,494192,492366,493441,499170,502987,501350,497708,493562,486860,478721,474469,474156,472820,469262,463971,457688,451520,449205,448189,448138,448882,449452,447423,444072,442639,447390,450250,450522,447334,443709,444506,447395,452205,453879,454004,451510,449856,446246,443535,440479,442402,442001,438275,428789,421936,420424,421535,424243,424463,420558,416660,415573,411343,411438,409589,415049,415414,415887,414225,411877,411316,413862,417077,419701,422651,426758,429400,428821,428345,425335,423039,421109,420270,419608,418021,416424,416955,415977,416345,417135,418139,421027,424439,429271,431509,432511,433954,436815,439918,440442,442086,441800,443474,444616,447931,448184,449794,449720,452178,450988,447982,442550,438551,436666,439983,441769,443101,443974,443827,442772,440570,442026,443734,451742,460036,467577,464696,461301,453855,448900,445874,449744,453525,455222,456055,455200,452258,450457,452627,456302,461532,467183,472437,474158,476641,478878,481132,477890,472496,467010,465009,466624,470074,473145,474821,477412,476520,476905,476582,482882,492316,501977,509771,514954,519679,525112,532752,541332,553851
54777,25484,Tyringham,City,MA,MA,Pittsfield,Berkshire County,198368,197698,196313,194704,192575,190932,189898,190781,192329,192515,190997,190056,190921,193093,195550,196440,196694,196910,195926,193419,190464,190806,193164,195402,194683,192742,190804,190911,194614,197945,202126,204128,205351,203929,203726,203412,205648,206511,209527,210883,210380,210258,211475,215548,220833,227652,234139,239450,241485,243843,244135,245882,246437,247191,245466,243876,243007,245422,247479,250175,253003,257639,262666,267825,273084,276989,280766,283190,286752,286885,286661,285290,286734,287287,290527,292839,297750,301167,304900,306439,305118,305899,307772,313307,316777,321073,319756,319762,317295,320242,324622,333564,343964,351615,361791,369374,377131,379852,387087,395805,406501,413391,418161,424511,432062,441801,445275,445320,447680,450466,454474,453530,453963,454304,459441,456859,454467,447098,445963,448123,448295,453185,455931,462852,467282,471167,469367,468711,465291,467362,467421,467940,468516,468035,467092,463622,459843,456773,453297,450724,449262,448415,448579,450512,452798,453523,451999,448078,446117,446341,451883,457748,461834,462444,458157,450588,443245,439402,436969,433194,426231,418393,411073,407055,406251,406669,408340,408860,408011,406934,406544,414120,423087,429890,430923,427199,423426,420320,419608,420742,421628,419660,417139,413315,409825,406428,406796,405664,405154,398660,395690,395158,397517,398940,401358,397566,392972,388836,383690,387770,388758,399969,403476,404130,401494,402417,404352,406601,407359,409582,415293,416718,417581,412424,410262,409459,412710,415851,416716,421992,433056,445297,450334,450000,449867,453777,459511,463250,461899,458069,457953,455559,449470,441049,439165,441879,444820,443803,442119,442741,447317,451524,453928,455718,457838,458645,457479,451313,446523,443436,444059,444777,443973,444014,441904,441206,441706,446330,448468,456442,463747,471594,472042,471052,467966,465636,465322,467115,466444,461450,460755,460123,462684,461855,464431,464153,467218,471617,476157,478809,483990,491499,494854,491829,485372,482418,479298,481649,482782,485057,485069,484850,484736,485417,488744,495366,503671,511403,519657,525979,532806,538772,547165,557416,567860
9582,24421,Washington,City,MA,MA,Pittsfield,Berkshire County,102790,102016,101506,101070,101047,101321,101737,102714,103278,103377,102667,103077,103509,105237,106745,108281,108992,109355,109054,108159,107859,108674,110675,111225,111785,111254,111291,110182,109813,109395,109769,110345,111579,112915,114178,115332,116156,116931,117680,118916,120209,122069,124749,126764,127591,126409,125830,125113,125453,125190,124888,124557,124962,126676,127810,128613,128433,129736,130951,133271,135193,137596,139893,141832,142815,141899,140546,140282,143031,144359,145168,143215,142391,141960,142567,143938,145387,145808,145776,145885,145250,147626,148816,152789,154228,155804,156115,156580,155967,157003,159040,161332,162570,161271,163224,163369,164555,163451,163722,165804,170547,174253,176103,175023,175969,175054,173756,172809,175093,179496,183791,183350,182486,181913,185197,190816,195297,204297,209855,215995,216605,217886,218959,222180,224907,228130,229332,228921,226171,222616,222129,223165,225683,227070,226073,226189,223860,222158,219516,219046,221302,220956,221757,220649,221889,221402,222510,222603,224947,228405,231789,233526,232031,232198,228562,224726,220799,220608,220221,217678,213737,207974,205031,202680,203725,203039,204432,205075,204846,203643,203333,206039,209770,212584,212286,212249,212350,214636,215509,216531,217026,215975,215366,213908,212565,210751,211753,210932,209896,205687,204112,204031,204858,206280,204979,201880,198659,200128,199320,200890,199022,201339,200642,200187,198667,199018,201135,204079,205529,203854,203119,203357,205336,206381,207855,208252,209285,207734,207289,210058,215465,219870,221539,220541,220504,219830,220636,222737,224699,227366,228029,226890,223307,221619,221946,223774,224763,225255,226843,226845,227278,226871,228266,228602,230630,231783,233990,232877,232233,231532,233272,235115,236795,238255,239537,240887,241871,242094,241417,244906,248820,252594,248191,244847,241546,241157,238576,236399,234108,233320,233581,233872,233653,233716,236208,238085,240055,240868,243911,247238,251957,255182,255617,252692,250090,248806,248611,249170,249766,251127,251114,251593,250777,250922,252091,255808,259611,262498,265083,267385,269929,272276,275465,278429,282191
